voter_uid,reviewer_uid,mid,vote
3,429,6376,0
3608,429,2160,0
12169,429,4993,0
209,430,1674,1
1,430,8972,0
2,430,19508,0
5,430,15898,1
1,430,2667,0
2,431,3925,0
5,431,19183,0
3,431,12106,0
11386,431,7726,1
4889,431,16442,0
2,431,3627,0
13028,431,996,0
12526,432,5147,1
920,432,18754,1
5,432,16191,1
13383,432,18918,1
3,432,17160,0
1,433,9738,0
10994,433,4817,1
5,433,18491,1
10481,433,5121,0
4,433,19660,1
2,433,4701,0
3177,433,17200,1
2,434,15887,1
8864,434,13410,1
4383,435,2516,1
2,435,2322,1
2,435,13379,0
1,435,13323,1
2,436,4325,0
2,436,10503,1
3,437,2464,0
11962,437,7545,0
7828,437,6512,1
2,437,10210,0
4381,438,1127,0
4,438,3797,0
8680,438,354,0
4,438,313,1
4,438,2866,1
11805,438,3086,0
4,439,7874,0
10699,439,17017,0
2,439,2306,0
2,439,8882,0
4,439,9204,0
7606,439,10165,1
5,439,18978,1
2,439,2860,1
4,440,17306,0
13878,440,19137,1
408,440,15604,0
119,440,5292,0
1042,440,7461,1
2323,440,1038,1
3,441,4100,1
13129,442,3979,0
8470,442,11511,1
4,442,9900,0
4,443,8497,0
3,443,15260,1
12279,443,15220,0
851,443,979,0
4,443,17509,0
3,444,14272,0
1629,444,7650,0
10757,444,11213,0
1,445,6082,1
3,445,6522,1
5343,445,13483,0
13828,445,3813,1
1,445,16094,0
10945,446,17455,0
4,446,16605,0
3,446,18441,0
5,446,19762,1
3,446,12927,1
4,446,18567,1
3289,446,10056,0
1,447,18001,0
6740,447,7526,0
8935,447,9181,1
3,447,15636,0
3,447,1353,0
5,447,15777,1
463,447,8696,1
7485,447,2845,0
3,447,661,1
11506,449,2424,1
11577,449,19426,0
3,450,18390,1
1,450,18504,0
9124,450,19593,0
11280,450,4367,0
2,451,7127,0
4834,451,9143,1
7298,451,3455,0
10808,451,19724,0
5101,451,11767,0
1,451,22,1
2,452,85,1
3,452,2552,0
10264,452,3525,1
4,452,17652,1
11582,453,16516,1
2,453,19323,1
2,453,10494,0
3,453,14569,1
5,453,19303,1
10727,453,1107,1
2,454,16262,0
11416,454,16596,1
8313,454,8733,0
2,454,12975,1
3971,454,17093,1
3242,454,2485,0
3,454,685,1
4,454,15348,1
4,455,2223,0
9135,455,14174,0
1,455,1076,1
3,456,9556,0
3,457,4810,1
1836,457,10846,0
2652,457,16276,1
5,458,13428,1
5,458,1355,1
5465,458,6561,0
1,458,4534,0
1313,458,17124,1
4,459,10007,0
5,459,11400,0
4450,459,14907,1
2,459,9707,1
1,459,4913,0
1189,459,16724,1
2,459,4369,0
4,460,18327,0
9605,460,17685,1
1,460,16791,0
5,460,14607,1
5,460,2899,0
1,461,10647,0
2,461,9610,0
2,461,3915,1
1173,461,16069,1
9587,461,13588,1
3,461,4808,0
5,461,4462,0
1,462,15255,0
1,462,6089,0
5,463,16805,0
3574,463,16133,0
5,463,8997,0
4,463,17044,1
11267,464,80,1
5,464,6189,1
5,465,8757,0
4,465,11809,0
9230,465,16620,1
1,465,13553,0
1918,466,11392,1
10388,466,6386,0
3,466,13280,0
5487,466,9930,1
3,466,3941,1
917,466,9671,1
5,467,10939,0
1,467,6728,1
3,467,5253,1
1001,467,9178,0
10055,467,2047,1
12642,467,13384,0
2,467,2713,1
12592,467,15836,0
2,468,19075,0
2561,468,15702,0
13674,468,5579,0
1,468,19183,1
12649,468,18834,0
11643,468,19686,0
3,469,4697,1
8295,470,12362,1
11485,470,2379,1
8898,470,11382,1
1757,471,16426,0
1,471,5593,1
2,471,919,1
7568,471,15800,0
5,471,12386,0
381,472,13990,0
2,472,16198,1
2,472,36,1
5,473,15762,1
5,473,5581,0
5,473,16218,1
12251,473,15362,1
3807,473,3766,1
11959,474,8290,0
4616,474,11428,1
2,474,3692,1
4,474,5289,0
3,474,6517,0
10436,474,9333,1
2867,474,2820,1
13484,475,10167,0
3,475,9772,0
3,475,6261,0
3,475,8271,0
5,475,5523,1
4,475,6305,0
3812,475,15811,0
3862,475,13626,0
1015,475,19527,1
2,477,4124,0
4,477,196,1
9829,478,15363,0
5,478,5456,0
1722,478,12611,1
9533,478,15789,1
5,479,7561,1
6192,479,18733,1
8603,479,8172,1
3,479,16763,0
3,479,6655,1
5,479,13704,0
2692,480,2971,0
5759,480,17350,1
1,480,2238,0
850,480,974,1
5,481,18044,1
11921,481,9753,1
4485,481,1284,0
1589,481,11612,1
2,481,6245,0
2357,481,1159,0
8015,482,17459,1
5,482,11858,1
7175,482,16570,0
1,482,929,1
11596,482,15236,0
5,482,8364,0
4,482,11161,0
8736,482,2130,0
4890,483,16084,1
1,483,13144,0
634,483,16452,0
3,484,5426,1
5805,485,10794,1
2,485,821,1
3,485,15563,0
8120,486,16845,0
2,486,3612,1
5635,486,44,0
3,486,5480,0
11814,486,15236,0
1,487,16000,0
3550,487,14606,1
842,487,2094,0
1,487,6306,1
3,487,7533,0
12626,487,11409,0
4,487,4079,1
2644,488,13068,0
5138,488,7561,0
2,488,1489,0
11067,488,2589,1
13424,488,8918,0
6878,489,2288,1
5,489,979,1
4,489,11292,1
4,489,16505,1
9875,489,15190,1
2246,489,13620,1
981,489,5014,1
4,490,5413,0
12263,490,7461,0
9473,491,6390,0
2502,491,2963,1
3011,491,13173,1
5,491,16389,1
5,492,19499,1
13877,492,9505,1
10868,493,13127,1
1,493,2054,1
13327,493,2182,1
2329,493,1604,0
8492,494,14099,0
1,494,15804,0
6778,494,16591,1
2,494,15483,1
1246,494,19937,1
12518,494,9754,1
1,495,3484,0
1,495,131,0
5053,495,8497,0
13756,495,11012,0
1,495,19007,1
1125,495,18189,1
3,495,13770,1
10766,495,10192,0
4,496,14433,0
2,496,5733,0
9840,496,1583,0
1599,496,5801,0
5535,496,17941,1
5057,496,6565,0
11506,497,1201,0
2,498,7931,0
3,498,12957,0
2,498,553,0
13039,499,11512,1
5,499,4076,1
5441,499,15622,1
3,499,7998,1
1362,499,1530,0
3,500,16177,0
5,500,9984,1
1,500,10425,1
2,501,16173,1
1,501,14725,0
1,501,4624,0
878,501,16784,1
3487,501,9321,1
12400,502,18334,0
9011,502,16327,1
8231,502,13605,1
1,502,17525,0
1851,502,13327,0
4,502,15655,0
1,502,2530,0
3832,503,15555,0
3559,503,1688,0
5,503,2681,0
6498,503,3679,0
1,503,8329,0
3,503,12489,1
4,503,2255,1
6409,503,19161,0
2,503,574,0
3,505,3674,1
3,505,16712,1
5,506,1262,0
2,506,8290,0
3,506,13550,0
3,506,4187,0
532,507,992,1
5476,507,8242,0
9048,507,7964,1
1313,507,18662,0
12350,507,8546,0
2,507,5684,0
4,508,2825,0
4742,508,3332,1
6596,508,15013,1
5,508,9108,1
5663,509,12942,1
1,509,7670,0
785,509,17574,0
4,509,8924,0
13759,509,2934,0
4,509,7881,1
1,510,4919,0
4,510,19908,1
11431,510,12696,1
5,510,14985,1
4668,510,24,0
12221,510,6914,0
2857,510,18456,0
425,510,15270,1
1055,511,1960,0
6069,511,9757,1
4349,511,19718,0
13278,512,16422,0
4,513,5791,1
2,513,8480,1
3,513,2261,1
4,514,13742,1
4278,514,8037,0
2,514,12185,0
12574,514,18731,1
3122,514,304,0
7118,515,4283,0
8458,515,1025,1
2,515,4854,0
2,515,1148,1
1,515,7447,0
1,515,6077,0
1884,515,10083,0
4065,516,16480,0
5032,516,2671,1
1,516,8034,0
4,516,6973,1
10690,516,272,1
2,517,13780,1
5815,517,19906,0
9512,517,18309,1
3892,517,18827,1
1213,517,1195,1
12655,517,14401,1
10512,517,15371,1
2564,518,19255,1
3360,518,14375,1
9635,519,8643,1
1,519,12120,1
113,519,4975,0
1,519,642,0
1,520,10315,0
3618,520,19386,0
5,521,1387,1
5,521,5579,1
2,521,12718,0
5,521,3800,0
8410,522,5452,0
2,522,8796,0
5,522,6527,0
4107,522,2136,0
3,522,21,0
5892,522,3513,1
4,523,14872,0
1,523,15481,1
1,523,3310,0
8339,523,6649,0
2,523,11511,0
3,523,16211,0
10149,523,18280,0
4,523,12391,1
6892,524,19621,0
12547,524,18135,1
3,524,9675,1
1,524,5548,1
1,524,6017,0
1,524,6112,1
4,525,12401,0
12201,526,18120,0
2,526,7972,0
1,526,15966,0
2,527,3206,0
2366,527,4471,1
4,527,12410,0
4,527,15298,1
10528,527,17308,0
3,528,15212,0
6222,528,8531,0
4,528,15521,0
12546,529,17161,0
4,529,10379,1
4731,529,7595,0
9897,529,18009,0
3360,529,10835,0
3,530,16362,0
1,530,145,1
10213,530,3007,0
7013,530,16006,0
7790,530,6731,1
5971,530,9566,0
10495,530,2471,0
8658,531,9547,1
482,531,18555,0
13356,531,16797,0
3,531,6785,0
13502,531,10367,1
4,531,18286,1
458,531,2503,1
1849,531,10844,1
11904,531,1803,0
5,533,155,0
4,533,12706,1
13750,534,12060,0
2,534,7897,1
4382,534,18267,1
4802,534,12072,0
2,535,4297,0
9621,535,17743,1
4,535,3202,1
4,535,6703,0
4369,535,19328,1
5,535,522,1
4156,536,193,1
1,536,12220,0
5,536,6466,0
235,536,19240,0
9170,537,8405,1
5,537,5863,1
1,537,6482,0
3282,537,17374,1
4,537,7770,1
12303,537,1498,0
2,538,3350,1
1,538,3076,0
5,538,14093,0
3,538,6085,1
7723,538,13789,1
10403,538,18093,0
2,538,7975,1
4,538,18801,1
2024,539,2474,0
5623,539,6587,1
9725,539,4017,1
5502,540,15310,1
2456,541,15175,0
4,541,12550,0
3,541,6797,1
9616,542,12207,1
1,542,14558,0
10191,542,13589,1
1,542,17746,0
5,542,2198,1
1080,543,11993,0
11288,543,8570,0
2,543,15453,1
11909,543,10234,1
2,543,13922,0
3,543,7092,0
2,543,5543,1
2,544,15705,1
1,544,11448,0
1,544,17580,0
3498,544,19408,1
5880,544,9583,1
12554,545,7049,1
4975,545,10074,1
10147,545,11730,1
5292,545,8179,1
1,545,17807,1
2,545,14188,1
2,545,733,0
5,546,11483,1
5,546,1850,0
6513,547,6611,1
8331,547,12523,1
3,547,2273,1
2,547,11369,0
8912,548,585,0
9428,548,11687,0
10488,549,8252,1
3,549,1949,1
3,549,15535,1
2358,549,16551,1
974,550,16301,1
1235,550,16546,1
2,550,14777,1
12115,550,18050,1
3,550,15612,0
10115,550,318,0
2,551,1309,0
1,551,683,0
1799,551,10908,0
8851,551,18014,0
3,551,18691,1
8306,551,5213,0
3,551,9387,1
2,551,18847,0
4928,552,18539,1
3,552,17081,0
5,552,10149,1
5,552,2003,1
2,552,12616,0
10959,552,5202,0
3138,553,11199,0
2,554,8009,0
8153,554,18434,0
12795,554,13840,1
1,555,11913,1
3,555,1354,1
11669,555,4985,0
3,555,7642,1
4822,555,16232,0
13716,556,19093,0
4,556,9189,1
1033,556,17676,1
6017,557,5885,0
10862,557,4732,1
4,557,12341,0
511,557,9940,0
1,557,15586,0
1,558,13649,1
2019,558,5504,1
11678,558,19669,1
8365,558,833,0
1676,558,19150,0
1,558,16767,0
2,558,3700,0
4465,559,327,1
1,559,16339,1
371,559,9997,1
5,559,594,0
1,559,16796,0
5300,559,4356,1
3,559,8825,0
4,559,2544,0
4692,559,12124,0
13455,561,9575,0
5,561,1732,0
2,562,14929,0
4,562,15618,0
12304,562,1237,0
4,562,5042,1
8378,563,7753,0
9747,563,8179,1
4,563,4947,0
1,563,6605,0
8555,563,421,1
10869,563,14568,0
12264,564,722,1
5117,564,506,1
3,564,5373,0
7203,564,4138,0
7225,565,4779,1
5,565,10632,1
946,565,17220,0
2,565,19311,1
2383,565,13583,0
4360,565,10681,1
3,566,471,0
5,566,8118,0
2,566,19221,0
4,566,18129,0
4,566,13489,0
464,566,11318,0
1,566,6217,0
7282,566,13855,1
5,567,5469,1
2,567,10219,0
4,567,12981,1
5,568,2909,0
1,569,7949,1
3,569,3747,1
4,569,19598,1
4,570,8688,0
4601,570,11832,1
7328,570,14391,0
6006,570,13764,0
1,570,12125,0
7005,571,13198,1
3,571,10004,1
2,571,18160,1
3,571,16890,1
12321,571,16189,0
1,571,885,1
13807,571,17236,0
8148,572,16834,1
9766,572,19538,0
2,572,9061,0
3,572,8622,1
2,572,9036,1
4,573,9763,0
1,573,13078,0
5057,573,13265,0
9895,573,13910,0
9775,573,2426,1
5,573,16335,1
10492,573,9086,1
5660,574,5716,0
5408,574,213,1
3,575,3830,1
1,575,11658,0
1848,575,13552,0
3,575,11299,1
7953,576,11950,0
6615,576,17821,1
1973,577,2020,0
2,577,15757,0
2,577,630,1
4,577,10107,0
1493,578,17605,1
1,578,3208,1
5,578,17098,0
7995,578,8331,0
4,578,8243,0
3852,578,15819,1
7454,579,17957,1
3,579,13832,1
4296,579,13147,0
1624,579,7448,0
4,579,14685,0
5,579,11112,0
2214,579,19883,1
4237,579,17591,1
12332,580,9317,0
3,580,14130,0
5,580,15490,0
1,580,19303,0
3544,580,1209,0
5,580,12812,1
8969,581,14989,1
2,582,7319,0
11698,582,11925,0
1846,582,6992,0
10119,583,8207,0
5,583,17604,0
2,583,15969,0
10906,583,4080,1
2,583,2378,0
3,584,13068,0
1,584,16711,1
1,584,18153,1
1,585,7437,1
13788,585,12425,1
1524,585,1143,0
4,585,7527,0
3171,585,5765,1
10090,586,7193,1
2,586,18284,0
11122,586,1000,1
1,586,17091,0
430,586,18221,1
12961,586,7494,1
12365,586,10367,0
13670,587,2241,1
4641,587,3682,0
4,587,8592,0
5,587,1254,0
1,587,6884,1
7726,587,187,0
4,587,7435,1
11121,587,1663,0
1292,587,18530,1
4734,589,9978,0
1,589,3409,1
5,590,17016,0
4,590,15315,1
3993,590,4463,0
3,590,13040,0
6856,591,16974,0
10393,591,13280,1
4564,591,10540,0
10784,591,18409,0
175,591,16178,0
2,591,18552,1
4212,592,10363,1
3,592,14770,0
4,592,4212,0
3,592,6408,1
6738,593,17647,1
1324,593,9448,1
7055,593,9781,1
4,593,12135,1
10752,593,7938,1
4173,593,16757,0
10935,594,2656,1
1048,594,9947,1
10065,594,12410,0
2,594,11543,1
4945,594,18464,1
6013,594,929,1
11389,594,334,1
4090,594,490,1
1,595,14514,1
9390,595,4743,0
2,595,18389,1
1857,596,14516,1
6525,597,8184,1
4,597,6934,0
829,597,15331,0
6469,598,7575,0
4,598,14320,1
3,598,14663,0
11494,598,5516,0
941,598,1825,1
1183,599,13665,0
1001,599,15518,1
1,599,7580,0
4,599,13511,1
1,599,16474,1
3,599,18225,0
9894,599,14638,0
3,600,17245,0
1036,600,7522,1
4103,600,16304,0
13586,600,19178,1
4,600,18133,1
2,601,5940,1
7936,601,3009,0
1643,601,9128,0
3020,601,5389,1
9330,601,6689,1
5729,601,16139,1
2,601,6340,0
11104,602,10080,1
3,602,15152,0
5,603,7767,1
3,603,2233,1
4,603,7734,1
4749,603,18564,1
7436,604,2573,1
2,604,16631,1
4,605,540,0
13172,605,4209,0
2,605,2654,1
1460,605,6038,0
1,606,19721,1
5,606,4980,1
753,606,2802,0
4,606,10796,0
2,606,252,0
3,606,19559,0
6494,607,4266,0
3,607,15502,0
5411,607,8557,0
2,607,15098,0
3793,607,15075,0
5508,607,13399,0
3170,607,3575,0
1,607,12827,0
3,608,19938,1
5367,608,15111,0
2,608,5584,1
1575,608,11925,1
590,608,10268,0
4,608,4710,1
3,609,14183,1
13231,610,12454,0
704,610,11448,1
2,610,675,0
8576,611,4881,0
3,611,15236,0
2760,611,8215,0
2,611,4801,0
5,611,18338,1
3,612,5095,0
2,612,11398,1
6089,612,13586,0
5,613,16132,1
1,613,19981,0
1,613,5295,0
2691,613,16916,1
6378,613,15483,0
1935,614,712,0
6376,614,7258,1
4,614,12986,1
4,614,2209,1
5,614,14657,1
6418,614,605,0
3966,614,14457,0
4,615,17315,1
9895,615,2237,1
13224,615,11306,1
2,615,17380,1
9995,615,4461,1
12736,615,10834,1
4,615,19029,1
6807,615,16846,0
12355,615,2983,1
11804,617,10144,0
1946,617,8181,1
4,618,800,0
4,618,14788,1
5,618,11540,1
2,618,16138,0
13414,619,13913,1
2719,619,7767,1
1,619,15378,0
3,619,19029,0
1837,619,14862,1
6068,619,3830,1
4,620,13734,0
5,620,1414,1
404,620,7675,0
1032,620,17244,0
6683,621,19714,1
2,621,8948,1
4,621,8218,1
3,621,15363,1
2436,621,4899,1
4,621,8607,1
9290,622,12703,1
12695,622,2274,0
5009,622,17770,0
4857,622,5545,1
1,622,1324,0
11915,622,5920,1
5840,622,17932,1
10196,622,5852,0
1,623,11590,0
5,623,388,0
9846,623,11219,1
12402,624,6820,0
7427,625,3898,0
2612,625,7464,0
985,625,19064,1
10569,626,4084,1
3,626,7976,1
2,626,4526,1
2100,626,3397,0
1,626,5063,0
8136,627,15809,0
7147,627,9910,0
5,627,2075,0
4,627,11778,1
9911,627,18227,0
1,627,6434,1
1151,627,7951,1
11449,628,6958,0
2,628,3327,1
2,628,3788,1
1,628,3688,0
5,628,11814,0
7535,629,6541,0
12742,629,17898,0
3352,629,12704,0
2787,629,18977,0
5139,629,6782,0
12754,629,333,1
4,629,14858,0
1,630,8644,1
4,630,17785,1
5708,631,6172,1
2,631,6290,1
1745,631,3280,0
5,631,8781,1
10852,632,10999,0
11156,632,8138,1
9110,633,838,1
7450,633,1158,1
4,633,2084,1
4991,633,3379,1
13170,634,6152,1
5141,634,18324,0
1,634,2783,1
5,634,2843,1
3,634,8483,1
3,634,3265,1
6424,635,410,0
13357,635,16288,1
1182,635,8948,0
4,635,6151,1
4,635,2826,0
2,635,16975,0
9777,635,294,1
1786,635,2851,0
1,636,4199,0
6220,636,5792,0
5,636,18551,0
4,636,11974,0
5022,636,1942,1
5,636,19922,0
5,637,5122,0
5,638,7408,0
11086,638,10392,0
13393,638,14900,0
1779,639,5659,0
3,639,14704,0
5,639,15286,0
4,639,16297,1
2,639,15778,0
9445,640,17829,1
2,640,18553,1
5,640,6515,0
1,641,15359,0
6632,641,6694,1
6707,641,304,0
2,641,507,0
11146,641,16620,1
9186,642,9975,1
11404,642,397,0
2,642,18768,1
4,642,8765,1
11301,642,6141,1
2,642,2604,1
620,642,3515,1
1845,643,13138,0
2,643,14275,0
2719,643,19533,1
13412,643,13259,0
8545,643,5876,0
6207,643,4890,0
4,643,14792,1
573,643,7695,1
2,643,16468,0
2190,645,8196,1
9200,645,4895,1
4,646,4817,0
5,646,18303,1
4,646,17797,1
7360,646,18121,1
2,647,9765,0
4120,647,7616,0
214,647,14460,1
10069,647,4538,0
6942,647,15383,0
5,647,2112,0
5,648,6826,0
3,648,8406,1
1,648,15737,0
4,648,3369,1
1,649,18898,0
11370,649,18580,1
3,649,14277,1
314,649,18045,0
2778,649,14444,1
3,649,17352,0
11694,650,15464,0
4,650,15227,0
3,650,18050,1
13530,650,5236,0
1,650,11263,0
7012,650,2067,1
4,650,14646,0
4672,650,9854,1
11237,651,11360,0
3,651,13238,1
1,651,12895,1
2201,652,15034,0
4,653,15041,1
1908,653,5622,0
1,653,12111,1
5041,654,15095,1
4,654,12712,1
4508,654,14872,1
5,654,3993,1
5,654,7674,0
1,655,9592,0
7783,655,7330,0
2,655,6997,0
3278,655,11428,0
3,655,8096,1
1,655,5128,1
10858,655,403,1
1,656,9331,1
4,656,11435,1
1,656,17095,1
7933,656,1822,1
3,656,13117,1
2,657,19260,0
13018,657,14904,1
1,657,15176,0
5,657,3757,0
1,657,2359,1
3,657,47,0
8514,657,4100,1
6781,658,3948,1
8868,658,3627,0
4,659,13443,1
2,659,5388,0
3,659,724,1
4236,659,14137,0
4679,660,19711,1
7438,660,6445,0
9134,661,3639,1
5913,661,1268,0
9075,661,11297,0
11368,661,6981,0
5219,662,8361,0
7087,662,7720,0
1,662,13367,0
3541,662,19459,1
5,662,9650,0
1,662,774,1
3,663,17525,1
812,663,15980,0
2,663,14051,0
805,663,6151,0
2418,663,4397,0
4,663,16240,0
10487,663,18582,1
3623,663,9707,0
4,664,15136,1
4,664,3567,0
5,664,14852,1
13016,664,4833,0
6249,664,2885,0
4,664,9656,1
3,665,9504,1
5744,666,3095,1
1,666,11016,0
5583,666,8312,1
5,667,12339,1
5,667,4769,0
11107,667,10031,0
3,667,7455,1
2,667,11770,1
3,668,15522,0
1199,668,4317,0
2,668,13592,0
5,669,10557,1
4,669,2770,0
2,669,2662,1
1920,669,16626,0
3988,669,15004,0
3829,670,13679,0
5156,670,16312,0
12449,670,6770,0
10301,670,16152,0
2,670,5340,0
13845,670,2734,0
5,670,17770,0
2,671,98,0
4,671,348,0
13636,671,2869,0
4589,671,11903,0
6424,671,16937,0
4,671,359,1
10723,671,4136,1
2518,671,13600,1
3,671,19634,0
4829,673,7956,0
4172,673,1382,0
1,674,14976,0
9292,674,9742,0
1,674,4135,0
12699,674,1840,0
4,675,19782,1
4907,675,19728,0
5,675,1529,1
2,675,18614,0
7803,675,19469,0
2,675,5200,0
2,676,13776,1
6198,676,10937,1
4,676,14061,1
5057,676,1858,1
3,677,7072,0
5203,677,210,0
3453,677,8792,0
1,677,16870,0
3,677,4989,1
2926,677,1736,1
9783,678,9913,0
3,678,17093,0
3,678,16815,0
1,678,1474,0
6677,678,14705,0
7147,678,3596,1
1,678,17877,1
1,678,9712,0
3,679,4634,1
5226,679,12925,1
5270,679,13393,1
2347,680,11750,1
1,681,3217,1
3,681,15661,1
2,681,7913,1
3,682,15971,0
3,682,7248,0
4,682,12604,0
5,682,2834,0
2824,682,8235,1
1,683,14854,1
4293,683,3452,0
4,683,9068,0
1,683,8903,1
1,683,7920,1
3839,683,14605,0
11965,683,13191,0
7030,684,18514,1
1,684,1581,0
1684,684,2706,1
3558,684,3580,0
4949,684,10302,1
1,685,18039,1
5,685,15292,0
1,685,930,0
5,685,14323,0
7961,685,14719,0
1,685,7404,1
3,685,17802,0
13510,686,8337,1
3446,686,9349,1
5,687,13533,0
3,687,5386,0
2043,687,8572,0
5,687,13554,0
3,688,12359,1
4,688,9620,0
273,689,17534,1
3,689,14238,0
6269,689,9162,0
4378,689,19211,0
2,690,15479,1
4,690,300,1
1,690,14135,1
12161,690,3274,0
12747,690,1671,1
2298,690,15684,0
5,691,14231,1
2405,691,18071,0
3816,691,11967,1
2,691,14339,1
3879,691,4547,1
11841,691,3554,0
1,691,6724,1
5,691,6351,1
2,692,9329,1
8446,692,2165,0
5,692,17409,0
4,692,7107,1
7898,692,9568,1
6768,692,1856,0
1,693,10217,1
9555,694,2738,0
10335,694,13015,0
10534,694,9729,1
4227,695,824,1
2,695,16672,0
1,695,12091,1
5,695,16693,0
1203,695,4206,0
4632,696,14737,0
8820,696,12773,0
1419,696,19840,1
2,697,2625,1
2,697,10010,1
12547,697,11401,0
2223,697,9653,0
9170,697,15261,1
13579,698,1401,1
2,698,3989,1
13287,698,4563,0
13288,698,19723,1
9039,698,8083,1
5,698,15058,1
3,698,13427,1
5008,699,13475,0
13445,699,11356,1
5,699,10205,0
9456,699,14086,1
1,699,18219,0
3,699,655,1
1305,699,5051,0
4,699,18951,0
1335,699,2091,1
2379,701,5444,0
2,701,2248,0
4,702,9807,0
2,702,3877,1
12547,702,5412,1
13638,702,14747,0
1,703,14619,1
4,703,11105,1
3046,703,5630,1
8921,703,18749,1
8377,703,14519,0
3,703,4602,1
8035,704,13766,0
5,704,19868,0
3439,704,13680,0
11995,704,9469,1
8310,705,10090,1
1,705,13462,0
4,705,2710,0
13634,705,18862,0
2242,705,13157,1
5,705,5739,1
4,706,7951,0
4,706,5583,1
5710,706,3109,1
2,706,12986,1
6708,706,18907,0
7887,706,11518,0
2,706,11995,1
2,706,17505,1
3,707,5903,0
1,707,9079,1
3302,707,17952,1
6006,708,2958,1
6501,709,15848,0
13854,709,8686,0
1,709,19448,1
2,710,11053,1
5,710,15882,1
4,710,4903,0
4,710,19469,0
2,710,18455,0
3,711,13564,1
4,711,1561,0
4,711,15184,1
2,711,18008,1
9834,711,1789,0
10124,711,8600,0
4921,711,18410,1
6534,712,1837,0
3,712,15488,1
2908,712,4380,0
1064,712,6374,0
13316,712,17711,1
7634,713,7569,1
1,713,5791,1
10111,713,7260,0
11206,713,11937,0
5,713,7776,0
4,713,12767,1
5,713,2027,1
6198,714,14219,1
9714,714,3967,0
1,715,12935,1
5,715,8056,0
3,715,3261,1
6669,715,1061,0
2919,716,3910,1
306,716,6354,0
6781,717,9606,1
3,717,5120,0
2,717,14523,0
136,717,12211,1
115,718,11977,0
3,718,13552,0
3,718,19614,0
3,718,12481,1
9120,718,4366,0
545,718,4545,0
4,719,10441,1
1,719,7685,0
1,719,8629,0
10308,719,10154,0
13268,719,16302,1
3,719,13965,1
11386,719,4033,1
4,719,11880,1
2,720,11503,0
6146,720,15176,1
4,720,16651,0
9352,720,12660,1
1,720,18899,0
5,720,8508,1
3838,721,1607,1
9392,722,5510,0
13120,722,15538,0
5,722,6624,0
2,723,2510,0
11138,723,15502,0
7695,723,18132,1
1,723,4763,0
12321,723,5830,1
2,724,3004,1
3,724,16356,0
3,724,11449,1
3,725,14327,1
4,725,5744,0
2,725,10745,0
2205,725,10622,0
7949,725,9760,1
9435,726,15215,1
2,726,3183,0
6388,726,1216,1
3192,726,742,1
1,726,1381,0
10245,726,3061,1
1749,726,19591,0
6375,727,7895,1
2,727,1921,0
8609,727,10239,1
3,727,288,0
2690,727,11249,1
3,727,11155,0
8833,727,3229,0
1,727,2833,0
2982,727,19064,0
687,729,18542,0
3,729,8365,1
1,730,18138,1
787,730,17241,1
2,730,16589,1
3,730,16167,1
5,731,18393,0
2,731,16909,1
1,731,7159,1
4,731,1082,1
10890,731,446,1
1,731,85,0
4,732,7217,1
5,732,13513,1
5,732,3342,1
2,732,11230,0
8592,733,4934,0
1,733,19298,0
6623,733,11525,0
1,733,9534,1
4,733,7302,0
5,733,10877,1
5,734,8512,1
6383,734,14479,0
1913,734,15717,1
3,734,10532,1
2742,734,8847,0
11993,734,14740,0
5,734,14075,0
3,734,2348,0
4,735,14073,0
8229,735,17993,1
816,735,10257,1
8479,736,16220,1
448,737,14173,1
11425,737,13814,1
3,737,4860,1
2,738,17287,1
2234,738,19304,1
3,738,17232,0
3479,738,6747,1
10617,738,7354,0
491,739,15991,0
1493,739,3189,0
8076,739,18610,1
1,739,5792,0
13411,739,17055,0
10865,739,14183,0
13355,739,3452,1
12766,740,19493,1
278,740,182,0
2,740,14719,1
5810,740,11163,1
5,740,12420,0
5661,741,17582,1
1949,741,13243,1
3007,741,5946,1
4596,741,9840,0
11245,741,869,0
1914,741,12395,0
4,741,14082,0
9140,742,9042,1
3,742,15691,1
1,743,15012,0
2,743,1922,1
2,743,6782,1
12593,743,12098,0
5,744,18295,0
9558,744,14257,1
1298,745,10518,0
12817,745,8939,0
1916,745,9964,0
7549,745,8896,1
2,746,18928,0
1,746,6707,1
2,746,19444,0
1,746,4338,1
5,746,13046,0
7607,746,10490,0
10822,747,4894,1
3,747,18852,1
3,747,14384,0
4198,747,2909,1
3,747,8679,1
10807,747,16258,0
1,747,14771,0
3,747,10422,1
3,748,16110,0
5,748,9265,1
4063,748,13979,0
429,748,4984,0
12485,748,15182,0
9994,748,16305,0
1,749,13151,1
12425,750,860,0
5456,750,17899,1
4385,750,18334,1
8291,751,16248,0
1,751,551,0
4,751,19957,1
7419,751,14275,1
2,751,12904,1
9502,752,4199,1
12569,752,18094,0
4610,752,6461,1
11752,753,14738,1
5,753,2576,1
3,753,7909,0
3,753,18090,1
10134,753,14375,0
1159,754,7952,0
13637,754,2421,0
12164,754,15661,0
3,754,16129,0
5,754,5562,1
1791,754,3412,0
10213,754,8130,0
5207,755,10880,0
8158,755,4628,0
4,755,15455,0
3,755,14956,0
5,755,6146,0
2,755,13215,0
3,755,19648,1
3,755,13711,0
3,755,1211,0
13493,757,18231,1
4,757,8282,1
3,758,11717,1
2,758,19963,1
8814,758,18314,0
2,758,7724,1
5189,759,9355,0
2,759,11034,1
