  mid  | credit_link_id 
  1690 |          62695
  1691 |          32144
  1692 |          17127
  1693 |          40688
  1694 |          17133
  1695 |          19848
  1696 |          17644
  1697 |           1774
  1698 |          30265
  1699 |           2157
  1700 |          70581
  1701 |           8838
  1702 |          29193
  1703 |            795
  1704 |          16980
  1705 |          27472
  1706 |          47881
  1707 |           9469
  1708 |          12488
  1709 |          98499
  1710 |          81367
  1711 |            267
  1712 |          16148
  1713 |          21252
  1714 |          73135
  1715 |           9449
  1716 |           6264
  1717 |          90414
  1718 |         188870
  1719 |         215373
  1720 |          78149
  1721 |          15513
  1722 |          31220
  1723 |          13907
  1724 |          29825
  1725 |          10622
  1726 |          30020
  1727 |          17139
  1728 |          34582
  1729 |          10216
  1730 |           9771
  1731 |          24560
  1732 |          76330
  1733 |           9448
  1734 |          38618
  1735 |          18316
  1736 |          78373
  1737 |          77514
  1738 |          49474
  1739 |           4415
  1740 |          39467
  1741 |          55561
  1742 |           8656
  1743 |         209345
  1744 |          58680
  1745 |          35161
  1746 |          35796
  1747 |          18937
  1748 |            929
  1749 |           9452
  1750 |           1878
  1751 |           9844
  1752 |          40505
  1753 |          14342
  1754 |           9715
  1755 |          26610
  1756 |          20064
  1757 |          40961
  1758 |           1965
  1759 |            312
  1760 |           6068
  1761 |          15037
  1762 |          50043
  1763 |          37636
  1764 |          17044
  1765 |          60951
  1766 |          21334
  1767 |          32284
  1768 |          51955
  1769 |          37410
  1770 |          47481
  1771 |          53765
  1772 |          10674
  1773 |         136134
  1774 |            846
  1775 |          12655
  1776 |           3050
  1777 |           1389
  1778 |          11020
  1779 |          20862
  1780 |         108548
  1781 |           9464
  1782 |             95
  1783 |            944
  1784 |          35680
  1785 |          11551
  1786 |            473
  1787 |         102304
  1788 |            544
  1789 |          10513
  1790 |          28966
  1791 |          65203
  1792 |            143
  1793 |          42861
  1794 |          33680
  1795 |          56164
  1796 |          12311
  1797 |          43277
  1798 |          43278
  1799 |          34106
  1800 |          43266
  1801 |          27367
  1802 |          17661
  1803 |          28580
  1804 |            887
  1805 |          33667
  1806 |          23383
  1807 |          25430
  1808 |          27191
  1809 |          11426
  1810 |            654
  1811 |          15919
  1812 |           1725
  1813 |           5769
  1814 |            874
  1815 |          10633
  1816 |          17917
  1817 |           3116
  1818 |           1051
  1819 |           1366
  1820 |          12102
  1821 |          16619
  1822 |           9443
  1823 |          11050
  1824 |            606
  1825 |            746
  1826 |            380
  1827 |            403
  1828 |          11485
  1829 |            466
  1830 |          13820
  1831 |          15389
  1832 |          13597
  1833 |           2108
  1834 |          10014
  1835 |          10072
  1836 |          10131
  1837 |          10160
  1838 |          11284
  1839 |           4488
  1840 |           9725
  1841 |           9728
  1842 |           9730
  1843 |           9731
  1844 |          10225
  1845 |          10281
  1846 |          10283
  1847 |            948
  1848 |          11281
  1849 |          10676
  1850 |          11357
  1851 |          11361
  1852 |          36599
  1853 |          39929
  1854 |          41828
  1855 |          41769
  1856 |          10585
  1857 |          11186
  1858 |          11187
  1859 |            609
  1860 |          11133
  1861 |          10306
  1862 |           9552
  1863 |          11586
  1864 |          11587
  1865 |            941
  1866 |            942
  1867 |            943
  1868 |            927
  1869 |            928
  1870 |           9340
  1871 |           9342
  1872 |          38509
  1873 |          60033
